"FECHA","HORA","CO","CO2","NO","NO2","NOX","O3","PM10","PM25","TMP","RH","WSP","WDR"
"30/10/2021",18,0.33,19,11,25,36,45,34,19,22.1,16,2.3,11
"30/10/2021",19,0.33,16,10,40,50,26,44,20,21.1,16,2.1,350
"30/10/2021",20,0.39,5,14,48,62,9,40,8,19.5,23,3.1,330
"30/10/2021",21,0.44,3,20,46,66,4,52,19,18.2,27,2.8,324
"30/10/2021",22,0.47,2,11,40,51,6,45,18,17,32,3.1,323
"30/10/2021",23,0.3,3,3,30,33,11,36,15,15.9,35,2.6,325
"30/10/2021",24,0.28,5,4,31,35,9,34,16,15,38,2.2,332
"31/10/2021",2,0.3,6,15,36,50,2,51,14,14.2,41,1.6,345
"31/10/2021",3,0.26,3,6,29,35,2,25,12,12.5,48,1.7,320
"31/10/2021",4,0.07,2,1,20,21,12,15,5,12.1,46,1.7,319
"31/10/2021",5,0.3,2,11,28,39,2,23,9,11.7,50,1.2,318
"31/10/2021",6,0.24,2,8,26,34,5,18,6,11.5,49,1.3,318
"31/10/2021",7,0.41,2,23,29,52,1,25,12,11,54,1.7,316
"31/10/2021",8,0.84,5,85,30,115,2,58,22,12,52,1.1,322
"31/10/2021",9,0.96,7,86,43,129,7,82,38,14.8,43,0.8,336
"31/10/2021",10,0.86,12,67,58,125,14,91,48,16.7,39,1.3,24
"31/10/2021",11,0.62,12,43,57,99,27,82,47,18.4,34,1.3,356
"31/10/2021",12,0.38,14,17,34,51,44,55,29,20.3,27,1.7,14
"31/10/2021",13,0.22,4,6,18,24,62,37,20,21.4,23,1.9,351
"31/10/2021",14,0.16,2,5,17,21,68,36,20,22.6,16,2.3,4
"31/10/2021",15,0.11,2,4,14,17,71,17,1,22.9,16,2,7
"31/10/2021",16,0.09,3,3,14,17,73,35,15,23.1,18,2.1,329
"31/10/2021",17,0.17,2,3,15,18,65,35,15,22.3,21,4,325
"31/10/2021",18,0.15,23,1,18,20,52,42,16,20.9,24,5.2,329
"31/10/2021",19,0.13,12,3,23,26,39,42,17,20,27,3.5,344
"31/10/2021",20,0.19,1,5,17,22,28,28,8,18.9,31,2.6,9
"31/10/2021",21,0.2,0,11,21,32,23,28,13,18.2,28,1.7,27
"31/10/2021",22,0.22,0,5,29,34,14,35,16,17.2,34,1,7
"31/10/2021",23,0.31,2,7,33,40,8,40,13,16.6,36,1.3,332
"31/10/2021",24,0.26,2,6,36,42,5,43,15,15.9,38,2.1,324
"01/11/2021",1,0.22,2,4,32,35,6,41,14,15.3,39,1.8,333
"01/11/2021",2,0.17,2,3,26,29,9,35,18,14.6,44,1.7,320
"01/11/2021",3,0.1,3,2,21,23,12,31,19,14,47,1.5,324
"01/11/2021",4,0.04,2,1,19,21,11,27,13,13.4,48,2,316
"01/11/2021",5,0.08,1,6,25,31,5,23,9,12.9,49,1.8,318
"01/11/2021",6,0.22,1,15,30,44,1,30,12,12.6,49,1.5,322
"01/11/2021",7,0.42,1,39,33,70,2,32,12,12.4,49,1.5,319
"01/11/2021",8,0.98,6,94,34,129,3,54,17,13.3,47,2,326
"01/11/2021",9,0.59,23,51,32,83,10,63,20,14.8,43,2,352
"01/11/2021",10,0.43,38,32,31,63,16,50,20,16.4,40,2.5,323
"01/11/2021",11,0.47,28,27,35,62,27,69,33,17.9,37,1.6,354
"01/11/2021",12,0.35,14,11,29,40,46,65,34,19.5,34,1.6,350
"01/11/2021",13,0.39,14,11,28,40,61,69,37,20.8,32,1.9,352
"01/11/2021",14,0.34,9,7,27,33,73,75,41,21.5,30,2.3,354
"01/11/2021",15,0.28,6,9,20,28,62,62,26,21.6,27,2.7,348
"01/11/2021",16,0.22,3,8,21,29,42,44,13,21.7,20,2.8,337
"01/11/2021",17,0.12,8,5,21,26,40,43,16,20.8,24,5.2,319
"01/11/2021",18,0.28,15,11,27,38,26,46,17,20.2,21,4.4,327
"01/11/2021",19,0.28,3,17,34,52,12,86,14,19,19,3.5,352
"01/11/2021",20,0.39,9,19,37,56,7,75,16,17.8,22,2.3,338
"01/11/2021",21,0.22,2,20,38,58,3,58,16,16.8,26,3.9,329
"01/11/2021",22,0.23,1,10,33,43,6,38,10,15.9,30,3.8,329
"01/11/2021",23,0.29,4,9,29,38,6,41,15,14.7,42,3.4,325
"01/11/2021",24,0.28,31,7,27,34,5,40,18,13.7,53,2.3,319
"02/11/2021",1,0.34,51,10,29,39,3,47,27,13.1,52,1.9,345
"02/11/2021",2,0.37,31,17,31,48,1,47,17,12.6,49,1.6,325
"02/11/2021",3,0.3,19,16,30,46,1,38,16,12.2,48,1.2,320
"02/11/2021",4,0.12,6,3,22,25,6,22,10,11.4,42,1.3,318
"02/11/2021",5,0.03,4,1,17,18,11,13,6,10.6,42,2,317
"02/11/2021",6,0.15,3,11,23,34,4,15,3,9.9,45,1.9,317
"02/11/2021",7,0.35,3,29,27,56,1,16,2,9.5,45,1.6,316
"02/11/2021",8,0.65,5,68,28,96,3,27,3,10.8,43,0.9,321
"02/11/2021",9,0.9,24,94,39,133,6,67,18,13.5,36,1,320
"02/11/2021",10,0.82,49,78,42,120,11,65,26,15.6,33,2.1,326
"02/11/2021",11,0.41,25,28,28,55,22,53,16,17.5,24,2.3,352
"02/11/2021",12,0.21,14,18,22,39,30,46,17,19.2,19,2.3,359
"02/11/2021",13,0.24,9,15,22,37,38,40,19,20.5,18,2.5,354
"02/11/2021",14,0.13,9,9,19,28,46,36,15,21.7,16,3,341
"02/11/2021",15,0.15,7,7,14,20,48,38,16,22.2,17,3.2,343
"02/11/2021",16,0.13,7,6,17,23,48,37,9,22.2,20,4,337
"02/11/2021",17,0.07,1,4,12,16,39,26,2,21.8,18,4.7,334
"02/11/2021",18,0.14,12,6,15,22,29,48,15,20.6,21,5.1,342
"02/11/2021",19,0.12,1,7,20,27,19,59,12,18.6,22,4.4,348
"02/11/2021",20,0.14,1,7,22,28,18,38,10,17.2,26,3.1,357
"02/11/2021",21,0.26,2,9,29,38,9,40,15,16.1,32,3.1,328
"02/11/2021",22,0.27,19,5,25,30,11,33,16,15,32,3.2,321
"02/11/2021",23,0.31,40,5,26,30,10,24,10,14,35,2.5,320
"02/11/2021",24,0.51,104,15,34,48,2,32,16,13.3,37,1.3,345
"03/11/2021",1,0.39,58,16,32,48,2,30,12,12.5,41,1.2,319
"03/11/2021",2,0.2,18,6,27,32,3,23,12,11.5,46,0.6,333
"03/11/2021",3,0.1,5,8,26,34,3,25,11,11.1,48,1.1,322
"03/11/2021",4,0.03,2,5,23,29,6,25,12,10.2,50,1,320
"03/11/2021",5,0.09,3,4,21,25,7,20,12,9.7,50,1.5,318
"03/11/2021",6,0.29,3,20,26,46,2,24,12,9.1,52,1.5,318
"03/11/2021",7,0.53,3,59,31,90,1,44,16,8.6,53,1.4,317
"03/11/2021",8,1.18,5,121,33,154,2,68,17,9.9,51,1.3,317
"03/11/2021",9,1.12,9,118,42,161,6,79,30,12.8,42,1.1,23
"03/11/2021",10,0.68,6,38,37,75,21,52,20,14.7,35,1.5,32
"03/11/2021",11,0.54,13,45,44,89,22,61,34,17.3,26,1,15
"03/11/2021",12,0.55,12,40,54,94,28,61,30,19.4,21,1.5,26
"03/11/2021",13,0.4,11,22,40,63,39,55,31,20.7,18,2.4,332
"03/11/2021",14,0.38,13,17,31,48,45,57,22,21.7,17,3.4,346
"03/11/2021",15,0.34,10,12,24,35,49,51,22,22.4,17,3.1,351
"03/11/2021",16,0.22,42,9,21,30,46,44,24,22.6,16,3.7,342
"03/11/2021",17,0.28,42,11,33,44,39,60,25,21.7,17,4.3,342
"03/11/2021",18,0.4,20,15,38,53,22,53,11,20.8,16,4.1,344
"03/11/2021",19,0.38,12,12,36,48,17,36,6,19.5,18,4.1,327
"03/11/2021",20,0.62,9,23,46,69,4,59,19,18.3,21,3,335
"03/11/2021",21,0.52,8,27,39,66,3,53,14,17.2,22,2.2,334
"03/11/2021",22,0.53,5,23,39,61,3,40,12,15.9,29,1.5,318
"03/11/2021",23,0.57,3,32,39,71,1,41,14,14.9,31,1.5,316
"03/11/2021",24,0.37,6,15,36,51,2,32,11,14.1,31,1.6,316
"04/11/2021",4,0.18,12,19,33,52,4,38,16,13.4,33,1.7,317
"04/11/2021",5,0.28,28,31,36,67,2,48,20,12.6,39,1,317
"04/11/2021",6,0.29,11,38,30,68,2,39,15,11.4,44,1.8,315
"04/11/2021",7,0.85,12,120,33,154,2,64,20,11,48,2.6,320
"04/11/2021",8,1.12,15,152,35,187,3,96,33,10.8,47,3.3,324
"04/11/2021",9,0.64,14,44,29,73,10,51,22,13,38,2.5,326
"04/11/2021",10,0.7,41,37,34,71,19,42,21,15.5,32,2.2,335
"04/11/2021",11,0.68,90,38,40,79,22,79,38,16.8,29,2.5,349
"04/11/2021",12,0.79,153,47,50,97,22,94,48,17.9,27,1.9,0
"04/11/2021",13,0.46,73,27,35,62,34,67,28,19.5,21,1.8,6
"04/11/2021",14,0.45,31,17,26,43,41,50,24,20.7,20,2.5,5
"04/11/2021",15,0.35,24,11,22,33,49,53,18,20.8,21,3.3,354
"04/11/2021",16,0.21,13,9,19,27,48,57,26,20.7,22,4,346
"04/11/2021",17,0.14,10,6,22,28,44,46,19,20.4,22,4.1,345
"04/11/2021",18,0.3,7,9,33,41,27,52,16,19.5,25,4,340
"04/11/2021",19,0.33,2,14,29,43,16,46,9,17.9,35,3.9,354
"04/11/2021",20,0.32,2,17,34,50,11,77,20,16.1,44,3.8,350
"04/11/2021",21,0.25,4,9,25,34,13,74,23,14.2,54,3.8,345
"04/11/2021",22,0.26,4,11,29,41,8,56,18,13.3,57,2.9,339
"04/11/2021",23,0.25,3,8,31,39,5,41,14,12.5,61,3,331
"04/11/2021",24,0.16,4,7,30,36,5,45,20,11.8,65,3,326
"05/11/2021",1,0.27,17,5,27,32,4,46,26,11.3,68,3,323
"05/11/2021",2,0.36,23,13,29,42,3,51,25,10.6,71,3,329
"05/11/2021",3,0.23,35,2,19,22,7,38,27,9.8,72,3.3,323
"05/11/2021",4,0.18,36,2,18,19,10,38,28,9.7,72,3,322
"05/11/2021",5,0.22,29,13,23,36,4,48,30,9.5,73,2.5,326
"05/11/2021",6,0.52,27,54,28,82,2,72,38,9.2,75,2.4,334
"05/11/2021",7,0.82,19,90,28,118,2,75,40,8.9,76,2.1,322
"05/11/2021",8,0.88,16,88,30,117,2,84,46,9,76,2.1,318
"05/11/2021",9,1.2,22,98,37,136,5,99,54,10.7,69,1.1,322
"05/11/2021",10,0.99,17,67,44,111,12,93,53,13.3,58,1,332
"05/11/2021",11,0.89,13,53,53,106,21,89,50,15.9,47,1.3,15
"05/11/2021",12,0.74,7,31,48,79,34,77,44,18,36,1.4,11
"05/11/2021",13,0.41,3,15,29,44,46,53,26,19.3,28,2.4,6
"05/11/2021",14,0.21,1,12,13,25,50,35,19,20.1,25,2.3,5
"05/11/2021",15,0.25,1,11,19,30,53,37,15,20.6,25,2.7,11
"05/11/2021",16,0.26,2,13,21,34,53,36,17,20.6,25,2.8,350
"05/11/2021",17,0.31,2,13,21,34,48,41,17,20.5,24,2.6,343
"05/11/2021",18,0.38,7,9,32,42,38,54,22,19.9,24,2.6,350
"05/11/2021",19,0.63,16,18,49,67,19,73,30,18.9,28,3.2,351
"05/11/2021",20,0.32,1,14,33,47,17,74,19,17.2,34,3.1,358
"05/11/2021",21,0.47,2,20,40,60,7,76,20,16.1,36,2.7,325
"05/11/2021",22,0.61,2,23,41,65,4,63,17,15.2,40,2.4,319
"05/11/2021",23,0.85,3,35,41,75,2,56,21,14.1,46,2.1,315
"05/11/2021",24,0.73,3,35,38,73,2,50,20,13,51,1.7,317
"06/11/2021",1,0.57,2,20,35,55,2,36,14,12.2,53,1.3,317
"06/11/2021",2,0.29,12,7,28,35,7,28,14,11.8,52,3,323
"06/11/2021",3,0.35,17,23,31,53,3,53,23,11.1,59,3.2,323
"06/11/2021",4,0.5,29,49,32,81,2,78,41,10.6,68,2.3,325
"06/11/2021",5,0.41,32,32,30,62,2,57,30,9.9,69,2.5,322
"06/11/2021",6,0.34,9,28,28,57,2,39,18,9.2,65,2.1,319
"06/11/2021",7,0.77,11,84,29,113,2,67,32,8.9,69,2.4,326
"06/11/2021",8,1,13,194,35,229,2,91,42,9.3,67,2.4,323
"06/11/2021",9,0.92,10,93,38,131,8,82,39,11.4,54,1.7,331
"06/11/2021",10,0.56,13,40,34,74,19,44,18,14.8,41,0.8,343
"06/11/2021",11,0.66,29,36,39,75,21,73,38,16.4,34,1.8,356
"06/11/2021",12,0.21,8,11,17,28,40,38,14,17.8,27,3.9,321
"06/11/2021",13,0.31,9,11,23,34,43,56,25,19.2,22,3.1,346
"06/11/2021",14,0.22,15,10,22,32,47,56,31,20.1,19,3.1,345
"06/11/2021",15,0.16,23,12,19,31,44,52,26,20.8,14,3,354
"06/11/2021",16,0.17,11,13,17,30,46,41,13,21.3,15,2.7,342
"06/11/2021",17,0.15,11,7,18,25,46,52,24,21.2,16,3.4,336
"06/11/2021",18,0.25,7,6,22,28,42,36,5,20.1,21,3.9,330
"06/11/2021",19,0.1,4,3,18,20,37,49,11,18.1,29,6,328
"06/11/2021",20,0.21,3,8,33,41,12,47,10,16.3,41,4.8,332
"06/11/2021",21,0.27,5,7,28,35,13,39,8,14.8,48,4,334
"06/11/2021",22,0.22,3,10,28,39,10,32,7,13.3,54,4.5,331
"06/11/2021",23,0.21,8,8,26,34,10,35,15,12.4,58,3.7,323
"06/11/2021",24,0.24,45,4,26,29,8,30,15,11.8,59,3.9,323
"07/11/2021",1,0.19,34,4,25,28,8,34,21,11.2,61,2.9,320
"07/11/2021",2,0.17,28,3,20,23,10,30,18,10.5,63,2.7,323
"07/11/2021",3,0.12,26,2,18,20,12,26,17,10.2,63,2.5,326
"07/11/2021",4,0.19,27,4,23,26,6,30,12,10,65,1.6,331
"07/11/2021",5,0.22,15,8,25,33,3,24,13,9.4,66,1.7,318
"07/11/2021",6,0.17,9,7,21,28,4,23,15,9,68,1.5,321
"07/11/2021",7,0.23,6,13,22,35,3,17,7,8.5,69,1.2,318
"07/11/2021",8,0.57,8,47,21,68,4,28,10,9.3,67,1,321
"07/11/2021",9,0.79,19,62,32,94,8,59,26,12,59,0.8,342
"07/11/2021",10,0.58,21,34,32,67,19,68,35,14.1,52,1,331
"07/11/2021",11,0.5,16,21,36,57,34,78,49,16.3,44,1,8
"07/11/2021",12,0.28,11,14,27,40,42,54,26,18.1,31,2.1,340
"07/11/2021",13,0.29,9,11,24,36,51,42,22,19.7,26,1.7,358
"07/11/2021",14,0.24,5,5,16,21,67,43,21,20.9,24,2.3,3
"07/11/2021",15,0.11,4,4,13,17,63,35,15,21.7,22,2.1,335
"07/11/2021",16,0.11,3,5,13,18,60,31,9,22.5,21,2.5,340
"07/11/2021",18,0.12,4,2,13,15,47,28,2,21.2,27,5.1,333
"07/11/2021",19,0.12,4,4,20,24,21,49,10,18.3,43,5.6,338
"07/11/2021",20,0.25,6,5,20,25,15,43,4,15.9,52,4.2,336
"07/11/2021",21,0.21,8,8,24,31,13,42,11,14.4,57,3.8,344
"07/11/2021",22,0.2,4,6,23,29,12,32,11,13.7,59,3.5,323
"07/11/2021",23,0.17,1,3,17,19,16,23,9,13,62,3.7,324
"07/11/2021",24,0.13,6,2,17,19,14,19,9,12.6,64,3.7,323
"08/11/2021",1,0.17,23,2,19,20,9,29,17,11.7,69,2.6,321
"08/11/2021",2,0.13,21,1,14,14,13,21,12,11.2,69,2.7,323
"08/11/2021",3,0.04,23,1,12,12,14,21,14,10.7,71,2.3,327
"08/11/2021",4,0.04,25,1,13,14,12,23,17,10.5,73,2.3,319
"08/11/2021",5,0.07,12,3,15,18,9,21,17,9.9,71,1.7,317
"08/11/2021",6,0.25,4,16,21,37,3,27,16,9.6,71,0.7,5
"08/11/2021",7,0.68,4,71,23,94,2,34,11,9.4,72,1.3,318
"08/11/2021",8,1.2,6,128,25,153,3,53,21,10.1,70,1.3,317
"08/11/2021",9,1.18,10,107,33,140,5,69,34,12.3,62,1.1,329
"08/11/2021",10,1.11,17,99,47,146,9,90,44,14.7,55,0.8,355
"08/11/2021",11,1.12,17,82,60,141,15,108,55,17.1,47,1.3,340
"08/11/2021",12,0.5,12,26,33,59,36,65,32,18.8,36,2.3,348
"08/11/2021",13,0.32,6,9,23,31,54,56,27,19.9,32,2.5,342
"08/11/2021",14,0.39,5,9,26,34,66,58,30,21,29,1.8,8
"08/11/2021",15,0.27,5,7,22,29,67,43,20,22.3,24,1.7,352
"08/11/2021",16,0.14,6,4,18,22,67,49,21,23.2,20,2.5,333
"08/11/2021",17,0.24,4,7,27,34,56,67,30,23.1,22,3.3,341
"08/11/2021",18,0.41,10,8,39,46,39,90,38,21.3,29,4.9,342
"08/11/2021",19,0.47,9,7,32,39,23,73,17,19,38,5,342
"08/11/2021",20,0.51,6,23,38,61,11,68,21,17,48,3.8,333
"08/11/2021",21,0.44,4,31,41,72,4,77,17,15.6,52,3.7,330
"08/11/2021",22,0.33,1,10,33,43,8,48,16,14.4,55,4.2,326
"08/11/2021",23,0.41,4,16,37,53,5,60,22,13.4,57,2.5,339
"08/11/2021",24,0.3,43,10,35,45,4,58,24,12.5,62,3.3,325
"09/11/2021",1,0.13,46,2,22,25,11,28,19,11.5,68,3.4,326
"09/11/2021",2,0.08,20,1,15,16,16,18,12,10.6,67,3.4,323
"09/11/2021",3,0.08,38,2,21,24,10,36,26,10,70,2.6,319
"09/11/2021",4,0.19,46,15,31,45,2,43,25,9.8,73,2.1,321
"09/11/2021",5,0.22,44,27,31,58,3,56,30,9.3,77,2.5,318
"09/11/2021",6,0.39,40,49,30,79,0,71,45,8.8,78,2.5,321
"09/11/2021",7,0.67,30,67,32,99,2,78,46,8.2,78,2.6,319
"09/11/2021",8,1.05,23,99,31,131,3,85,45,8.4,75,2.3,315
"09/11/2021",9,1.11,34,97,40,137,6,113,62,10.6,70,0.9,327
"09/11/2021",10,1.15,35,82,53,135,12,123,62,13.4,58,0.9,341
"09/11/2021",11,1.06,27,58,64,122,22,151,79,16,46,1,4
"09/11/2021",12,0.88,19,39,54,94,29,104,55,18.3,35,2.2,329
"09/11/2021",13,0.38,8,15,31,46,48,70,31,20.1,24,2.4,360
"09/11/2021",14,0.35,6,11,23,34,58,58,28,21.1,21,2.4,3
"09/11/2021",15,0.17,3,7,19,27,60,49,24,22,17,2.4,345
"09/11/2021",16,0.23,3,8,20,29,62,49,11,22.8,16,2.2,334
"09/11/2021",17,0.23,4,6,22,28,57,53,13,22.8,15,3.3,333
"09/11/2021",18,0.47,6,8,36,44,42,55,12,21.8,20,4,337
"09/11/2021",19,0.4,5,7,37,44,33,57,18,19.7,31,4.6,329
"09/11/2021",20,0.45,2,15,43,59,9,54,12,18.1,38,4.2,327
"09/11/2021",21,0.39,3,13,37,50,5,55,15,16.4,50,3.9,326
"09/11/2021",22,0.29,10,8,27,34,11,42,16,14.8,55,4.8,319
"10/11/2021",4,0.31,9,8,29,37,4,34,19,10.2,66,1.1,316
"10/11/2021",5,0.31,8,7,29,37,5,34,18,9.7,68,1.4,316
"10/11/2021",6,0.63,8,74,29,103,0,68,36,9.4,73,1.5,318
"10/11/2021",7,0.97,6,93,31,123,3,67,38,8.9,73,1.7,318
"10/11/2021",8,1.55,7,207,32,239,2,150,72,9.4,80,1.6,322
"10/11/2021",9,1.55,11,176,51,227,5,146,81,11.3,72,0.6,337
"10/11/2021",10,1.12,13,82,61,143,14,123,68,14,57,2,37
"10/11/2021",11,1.21,9,49,79,128,31,142,80,16.6,47,1.5,24
"10/11/2021",12,0.75,9,23,59,81,51,94,54,18.7,35,1.8,28
"10/11/2021",13,0.57,6,11,46,57,70,73,39,20.4,27,1.7,356
"10/11/2021",14,0.63,6,9,40,49,78,77,43,21.8,22,1.6,5
"10/11/2021",15,0.58,5,11,41,52,76,72,34,22.4,19,2.1,25
"10/11/2021",16,0.46,4,10,34,43,85,78,42,23,18,1.9,16
"10/11/2021",17,0.61,4,13,41,55,72,75,43,22.6,18,2.1,1
"10/11/2021",18,0.72,10,12,45,57,50,72,35,21.6,23,2.9,348
"10/11/2021",19,0.55,10,7,46,53,29,55,22,20.2,28,4,330
"10/11/2021",20,0.52,2,11,45,56,18,45,12,19.3,24,3.7,333
"10/11/2021",21,0.74,4,33,57,90,5,60,18,18.6,26,1.3,14
"10/11/2021",22,0.81,5,12,56,68,7,69,23,17.3,36,1,346
"10/11/2021",23,0.92,6,26,56,81,4,78,24,16.3,39,1.3,321
"10/11/2021",24,0.61,7,17,46,63,6,58,22,15.2,39,1.2,317
"11/11/2021",1,0.68,4,17,48,66,3,50,19,14.3,41,1.1,320
"11/11/2021",2,0.42,2,7,41,48,9,44,17,13.4,43,1.2,317
"11/11/2021",3,0.34,2,4,33,37,12,36,14,12.3,46,1.5,320
"11/11/2021",4,0.19,1,1,27,28,18,29,11,11.3,48,1.9,316
"11/11/2021",5,0.15,1,1,20,20,24,25,11,10.6,50,1.7,318
"11/11/2021",6,0.29,1,9,37,46,7,32,12,10.2,52,1.3,316
"11/11/2021",7,0.72,2,45,45,90,2,37,12,9.7,53,1.1,320
"11/11/2021",8,1.35,3,104,45,149,3,65,25,10.3,52,0.9,318
"11/11/2021",9,1.21,3,77,54,131,10,67,22,13.6,42,0.7,335
"11/11/2021",10,1.45,7,75,77,151,19,91,39,16.6,35,0.7,2
"11/11/2021",11,0.93,6,48,67,114,31,112,48,17.7,33,2.5,338
"11/11/2021",12,0.39,3,13,33,45,49,74,34,19.2,28,3,344
"11/11/2021",13,0.28,6,10,19,29,57,56,20,20.3,24,3.7,4
"11/11/2021",14,0.32,6,10,22,33,56,53,19,20.8,22,3.5,5
"11/11/2021",15,0.23,4,9,15,24,52,39,7,21.5,20,3.5,349
"11/11/2021",16,0.18,2,8,18,27,53,60,29,21.6,21,4,345
"11/11/2021",17,0.13,2,8,13,21,43,62,29,21.3,18,4,356
"11/11/2021",18,0.33,1,13,22,36,34,68,17,20.4,21,3.7,359
"11/11/2021",19,0.37,1,9,26,35,26,91,15,18.6,25,4.1,10
"11/11/2021",20,0.28,1,9,20,28,29,72,16,16.9,30,3.4,10
"11/11/2021",21,0.3,1,7,24,31,24,40,11,15.7,33,2.5,340
"11/11/2021",22,0.46,2,14,41,54,7,57,14,14.6,39,3.4,323
"11/11/2021",23,0.46,1,14,40,54,6,48,14,13.6,40,2.8,323
"11/11/2021",24,0.4,1,11,39,51,5,39,14,13,44,2.1,323
"12/11/2021",1,0.48,1,14,37,51,2,33,12,11.6,48,1.4,318
"12/11/2021",2,0.35,1,15,36,51,3,37,15,10.8,50,1.6,317
"12/11/2021",3,0.38,3,27,39,66,3,49,18,10.6,53,1.8,327
"12/11/2021",4,0.2,3,11,30,41,8,35,19,9.9,54,2.3,324
"12/11/2021",5,0.11,14,2,21,22,14,25,13,9.2,61,3,326
"12/11/2021",6,0.23,20,14,28,42,8,33,21,8.7,67,2.6,328
"12/11/2021",7,0.6,15,40,34,74,3,38,20,8.1,65,2.3,319
"12/11/2021",8,1.03,10,84,34,118,4,53,22,8.6,59,2.4,319
"12/11/2021",9,0.84,35,56,34,90,10,54,19,10.7,55,2.4,322
"12/11/2021",10,0.52,13,30,32,62,21,38,16,13,44,1.5,330
"12/11/2021",11,0.46,10,25,32,57,30,45,20,15.1,35,1.3,1
"12/11/2021",12,0.52,7,19,32,50,39,53,27,16.5,31,1.7,339
"12/11/2021",13,0.32,4,15,24,40,47,50,20,17.8,25,2.1,335
"12/11/2021",14,0.26,3,12,24,36,47,57,25,18.9,20,2.7,335
"12/11/2021",15,0.26,2,8,17,25,54,52,22,19.6,19,2.8,348
"12/11/2021",16,0.21,2,7,20,26,54,50,15,20.1,19,2.6,341
"12/11/2021",17,0.26,2,9,21,31,47,49,17,20,22,3.8,332
"12/11/2021",18,0.33,1,10,30,39,31,51,13,19.1,26,4.5,333
"12/11/2021",19,0.52,5,13,38,51,14,70,20,17.1,35,4.6,344
"12/11/2021",20,0.44,8,18,37,55,8,54,16,15.3,42,4.4,338
"12/11/2021",21,0.42,8,14,35,49,9,51,19,13.8,52,4.2,337
"12/11/2021",22,0.36,6,9,31,40,11,43,18,12.8,58,3.4,328
"12/11/2021",23,0.22,16,5,24,29,14,34,17,11.8,61,4,317
"12/11/2021",24,0.21,26,5,28,33,10,35,18,11.3,63,2.9,319
"13/11/2021",1,0.24,37,3,25,28,11,33,18,10.7,66,3.1,323
"13/11/2021",2,0.17,53,2,23,24,12,38,28,10.2,67,2.9,320
"13/11/2021",3,0.11,33,0,16,16,17,23,15,9.6,65,3.2,323
"13/11/2021",4,0.09,21,0,12,13,22,24,18,8.8,64,3.8,324
"13/11/2021",5,0.12,18,2,19,21,15,28,18,8.3,66,2.5,320
"13/11/2021",6,0.2,15,8,25,33,12,24,16,8,67,2.6,326
"13/11/2021",7,0.28,14,10,30,40,9,28,16,8.5,65,2.1,329
"13/11/2021",8,0.46,10,24,35,59,10,32,14,9.4,60,1.8,344
"13/11/2021",9,0.53,17,29,30,60,14,44,19,10.2,60,2.7,342
"13/11/2021",10,0.38,8,20,20,40,25,51,29,11.1,55,3,353
"13/11/2021",11,0.31,3,16,18,34,31,48,25,12.5,48,3.2,348
"13/11/2021",12,0.2,2,11,17,28,37,47,23,14.1,40,2.5,338
"13/11/2021",13,0.19,4,9,15,24,44,72,28,15.8,32,3,342
"13/11/2021",14,0.18,1,9,13,22,45,99,32,17.3,28,3.4,1
"13/11/2021",15,0.18,2,6,11,17,44,86,13,17.6,28,4.1,345
"13/11/2021",16,0.24,2,9,15,24,39,77,5,17.5,29,4,2
"13/11/2021",17,0.25,1,12,15,27,37,69,20,17.2,29,3.4,3
"13/11/2021",18,0.25,0,8,19,27,27,78,19,16.1,35,4.3,0
